Mission_Name,Launch_Date_Normalized,Launch_Year,Decade,Country_Group,Country,Agency,Launch_Vehicle,Rocket_Family,Launch_Site,Launch_Complex,Mission_Type,Orbit_Class,Satellite_Mass_kg,Mission_Outcome,Spacecraft_Status,Estimated_Cost_USD_M,Fuel_Type,Operational_Life_Years,Notes,Launch_ID,Data_Source,Dataset_Source
Vostok 8A92 | Zenit-2 10,1963-04-28,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,227b609d-a73d-4794-aa2a-d86ff2da2f4a,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-A1 2,1963-05-22,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Communication,LEO,,Success,,,,,DS-A1 satellite designed to test techniques and equipment for communication and navigation systems.,315f3a68-f8dd-4cbc-89ff-419a17489e62,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 11,1963-05-24,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,cc428d87-f9f5-4d76-b8b6-cee558b95dca,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-MT 1,1963-06-01,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Military/Reconnaissance,LEO,,Failure,,,,,The DS-MT satellites were a series of Soviet technolgy demonstration satellites launched as part of the Dnepropetrovsk Sputnik program.,7e557987-aaea-40ad-a515-5e2e78796b45,Launch Library 2,CLEANED_COMPLETE
Vostok-K | Vostok 5,1963-06-14,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Human Spaceflight,LEO,,Success,,,,,"Vostok 5 was a joint mission with Vostok 6 which launched two days after Vostok 5. The capsule was piloted by Cosmonaut Valery Bykovsky. The mission was intended to last 8 days, but the capsule returned to Earth just after 5 due to a lower then intended orbit and solar flare activity. The mission began on 14 June 1963, 11:58:58 UTC and ended on 19 June 1963, 11:06 UTC.",0d0acc45-bcf8-4d06-8093-be999f9233ba,Launch Library 2,CLEANED_COMPLETE
Vostok 6,1963-06-16,1963.0,1960s,Russia_USSR,Russia/USSR,OKB-1 (USSR),Vostok-K,Vostok-K,Baikonur Cosmodrome,,Human Spaceflight,LEO,4713.0,Success,Other,25.0,Liquid,0.01,Valentina Tereshkova - first woman in space,,,ENRICHED
Vostok-K | Vostok 6,1963-06-16,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Human Spaceflight,LEO,,Success,,,,,"Vostok was the last mission of the Vostok program. It was piloted by Valentina Tereshkova. The mission was launched two days after Vostok 5. The mission began on 16 June 1963, 09:29:52 UTC and ended on 19 June 1963, 08:20 UTC.",03b4616d-1e1c-4d0a-af7d-db5314fe9dc3,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-P1 3,1963-08-06,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Technology/Test,LEO,,Success,,,,,The DS-P1 series of satellites was used to calibrate space surveillance and early warning radars.,fc7af641-ed15-46fe-b521-8d3a8a71fd61,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-A1 3,1963-08-22,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Communication,LEO,,Failure,,,,,DS-A1 satellite designed to test techniques and equipment for communication and navigation systems.,3aad6df9-6c3d-4adc-a5a4-009d34edad00,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 13,1963-10-18,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,ecded727-eb62-4fab-a0d0-e597a5c434c7,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-A1 4,1963-10-24,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Communication,LEO,,Failure,,,,,DS-A1 satellite designed to test techniques and equipment for communication and navigation systems.,017dc750-6734-43de-a3eb-9a32faaeaa43,Launch Library 2,CLEANED_COMPLETE
Sputnik 11A59 | Polyot,1963-11-01,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Sputnik 11A59,Sputnik,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Technology/Test,LEO,,Success,,,,,Polyot 1 (I1) was a mission to test the propulsion of the I2P coorbital ASAT satellite.,9d0c28f5-3975-4b2f-9b85-6c30e9a3d4f3,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Zond-1a,1963-11-11,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Other,Heliocentric,,Failure,,,,,Solar orbiter and earth reentry capsule.,7df3b943-0b7a-4d20-93f2-6f0dd64a330a,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 1,1963-11-16,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,ad84ff46-48b9-4150-bfac-88fd0db87009,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 14,1963-11-28,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Failure,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,41fc170a-f2e8-4bde-b8a3-5a3858224cfe,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | Omega 2,1963-12-13,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Technology/Test,LEO,,Success,,,,,The Omega satellites were technology demonstrators to develop technologies for the Meteor-1 satellite program.,2400b80d-aff4-491e-bfa5-0610ecbfa8b4,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 15,1963-12-19,1963.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,119fe373-2027-45f9-b257-3406aa9c0a02,Launch Library 2,CLEANED_COMPLETE
Vostok | Elektron-1 & 2,1964-01-30,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Earth Observation,HEO/Elliptical,,Success,,,,,Elektron was one of the earliest Soviet scientific satellite missions to be authorized following the initial Sputnik (D-1) series.,a10d0eb0-8c58-4a4d-836f-cd7a7aad2985,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Zond-1b,1964-02-19,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Other,Mars/Interplanetary,,Failure,,,,,Venus flyby probe and lander,5e36e73b-5ea4-417f-adb0-2d70a1bf8559,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-P1 4,1964-02-27,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Technology/Test,LEO,,Success,,,,,The DS-P1 series of satellites was used to calibrate space surveillance and early warning radars.,6dcae70a-b69b-42d8-83ba-65d08f8d448e,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-MG 1,1964-03-18,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Earth Observation,LEO,,Success,,,,,The DS-MG satellites were a series of Soviet technolgy demonstration satellites launched as part of the Dnepropetrovsk Sputnik program.,a92689b5-f779-422f-ae46-74660be0072d,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Luna-5a,1964-03-21,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Lunar Exploration,Lunar,,Failure,,,,,Ye-6 series probe designed to land on the Moon. Failed to reach orbit.,9f35e05d-cc5a-4dd1-85d0-a21b41db8b0c,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Zond 1c,1964-03-27,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Other,Mars/Interplanetary,,Failure,,,,,Zond 1c was a 3MV-1 series Venus probes that carried a landing capsule. It was left in Earth orbit when the upper stage of the launch vehicle failed.,c28ee675-2e17-487f-87f1-3e56f2ea227e,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Zond 1,1964-04-02,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Other,Mars/Interplanetary,,Success,,,,,"Zond 1 was a 3MV-1 series Venus probes that carried a landing capsule. It failed during cruise phase and passed 100,000 km from Venus on 14 July 1964.",2bad40e3-b214-467c-9bc4-26f03c209ae6,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 16,1964-04-04,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,3bcffa3c-5c61-40d4-af55-41d870bdd70c,Launch Library 2,CLEANED_COMPLETE
Sputnik 11A59 | Polyot-2,1964-04-12,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Sputnik 11A59,Sputnik,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Technology/Test,LEO,,Success,,,,,Polyot 2 (I1) was a mission to test the propulsion of the I2P coorbital ASAT satellite. It did not conduct any interception maneuveres.,3dc22730-8bea-4731-a4bb-c9758488f728,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Luna-5b,1964-04-20,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Lunar Exploration,Lunar,,Failure,,,,,Ye-6 series probe designed to land on the Moon. Failed to reach orbit.,79664d5f-03aa-4273-809b-92ba9e4a8b9c,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 17,1964-04-25,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,ae17cab7-8817-4bf6-9541-edbe5b229e5f,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 2,1964-05-18,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,5f3dd670-908c-457a-8ca8-e697bbaf5f5f,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Molniya-1 1a,1964-06-04,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Communication,HEO/Elliptical,,Failure,,,,,The Molniya were Soviet communication satellites operating from an inclined highly elliptical earth orbit of 500 km × 40000 km with 12 hour period for coverage of high northern latitudes.,cc53f001-c119-443d-a56a-e161408abd5b,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-MT 2,1964-06-06,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Military/Reconnaissance,LEO,,Success,,,,,The DS-MT satellites were a series of Soviet technolgy demonstration satellites launched as part of the Dnepropetrovsk Sputnik program.,b97e0575-8a89-4e27-9282-0f03fa8c5bf8,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 18,1964-06-10,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,cacb1e0b-d152-46ec-956a-22a957a56003,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 19,1964-06-23,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,8a502048-9edc-4db7-b234-4f7a32e662a8,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 3,1964-07-01,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,37e22a98-6355-49bd-8f58-eb6e52ae9020,Launch Library 2,CLEANED_COMPLETE
Vostok | Elektron-3 &4,1964-07-10,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Earth Observation,HEO/Elliptical,,Success,,,,,Elektron was one of the earliest Soviet scientific satellite missions to be authorized following the initial Sputnik (D-1) series.,92797ec0-1ed3-4ab8-aecf-dc09a385ceb5,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 20,1964-07-15,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,20196c77-4c5b-4e91-904b-dcc2eedf5bf7,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-P1-Yu 1,1964-07-30,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Technology/Test,LEO,,Success,,,,,The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.,79892f30-f6a4-4d83-894b-9fa79383bd1d,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 21,1964-08-14,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,1c999937-3e89-423c-a0f4-72ecc51b9c07,Launch Library 2,CLEANED_COMPLETE
"Kosmos 65S3 | Strela-1 1,2,3",1964-08-18,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 65S3,Kosmos,"Baikonur Cosmodrome, Republic of Kazakhstan",41/15,Military/Reconnaissance,LEO,,Success,,,,,The Strela-1 satellites were prototype store-dump communications satellites for tactical communication.,952730fe-cf51-44bd-b6bb-9bd0453f8673,Launch Library 2,CLEANED_COMPLETE
"Kosmos-2I 63S1 | Strela-1 4,5",1964-08-22,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Military/Reconnaissance,LEO,,Success,,,,,The Strela-1 satellites were prototype store-dump communications satellites for tactical communication.,301b8bb4-8eba-4067-b178-6641fd57ba76,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Molniya-1 1b,1964-08-22,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Communication,HEO/Elliptical,,Success,,,,,The Molniya were Soviet communication satellites operating from an inclined highly elliptical earth orbit of 500 km × 40000 km with 12 hour period for coverage of high northern latitudes.,5d61c0fc-91d4-4949-a0c8-8d6d55bfa23e,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92M | Meteor-1 1,1964-08-28,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92M,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Earth Observation,LEO,,Success,,,,,The Meteor-1 series was the first series of Soviet meteorological satellites.,c089317f-31c4-45b6-99f5-28cf96ba2d34,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 4,1964-09-13,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,37b22205-f62b-4e3d-8d70-8dae08cddb1e,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 22,1964-09-24,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,1bea07c1-e78f-42d9-861d-1f305d1ac2a1,Launch Library 2,CLEANED_COMPLETE
Voskhod | Voskhod-3KV 1,1964-10-06,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Technology/Test,LEO,,Success,,,,,Uncrewed test flight of the Voskhod capsule.,3992c0a5-0e8c-4ae0-976b-c54c562cf2d1,Launch Library 2,CLEANED_COMPLETE
Voskhod | Voskhod 1,1964-10-12,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Human Spaceflight,LEO,,Success,,,,,"Voskhod 1 was the seventh manned Soviet space flight(Commander-Vladimir Komarov, Engineer	Konstantin Feoktistov, and Medical Doctor Boris Yegorov) . It achieved a number of ""firsts"" in the history of manned spaceflight, being the first space flight to carry more than one crewman into orbit, the first flight without the use of spacesuits, and the first to carry either an engineer or a physician into outer space. It also set a manned spacecraft altitude record of 336 km (209 mi).",d460ae41-883c-4b57-99b9-4a41e198ca6c,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 23,1964-10-14,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,4dffdbb1-42ce-4985-bbe2-89c4d0a57543,Launch Library 2,CLEANED_COMPLETE
"Kosmos 65S3 | Strela-1 6,7,8",1964-10-23,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 65S3,Kosmos,"Baikonur Cosmodrome, Republic of Kazakhstan",41/15,Military/Reconnaissance,LEO,,Failure,,,,,The Strela-1 satellites were prototype store-dump communications satellites for tactical communication.,8c558ab7-94e9-4208-8274-0bb6f80423b8,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-MG 2,1964-10-24,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",Mayak-2,Earth Observation,LEO,,Success,,,,,The DS-MG satellites were a series of Soviet technolgy demonstration satellites launched as part of the Dnepropetrovsk Sputnik program.,feeb88a3-9ae4-45a5-b793-5b582ac7395f,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 24,1964-10-28,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,fbeb4014-60f8-4edb-b524-86b2a0ecbfd5,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Zond-2,1964-11-30,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Other,Mars/Interplanetary,,Success,,,,,Mars flyby probe,765a3543-7eba-467c-9d3d-0fdf95a2705f,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-2 2,1964-12-01,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Technology/Test,LEO,,Failure,,,,,Second DS-2 satellite,eb4f9b48-b724-4a37-a27e-63a46ec6a796,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-MT 3,1964-12-09,1964.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Military/Reconnaissance,LEO,,Success,,,,,The DS-MT satellites were a series of Soviet technolgy demonstration satellites launched as part of the Dnepropetrovsk Sputnik program.,b4355152-857e-4862-a769-0e0277324fdf,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 25,1965-01-11,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,99efac1d-1f5f-438e-84a4-9b423b265d1a,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-A1 5,1965-01-30,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Communication,LEO,,Success,,,,,DS-A1 satellite designed to test techniques and equipment for communication and navigation systems.,9d001461-7003-46b9-8cf3-4c77aff7efd2,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-P1-Yu 2,1965-02-12,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Technology/Test,LEO,,Failure,,,,,The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.,8d3959ea-40b2-4f39-8adc-d9b4c4fe9768,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-A1 6,1965-02-20,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Communication,LEO,,Failure,,,,,DS-A1 satellite designed to test techniques and equipment for communication and navigation systems.,201fecb7-41d1-4c14-a6bc-5231f330028f,Launch Library 2,CLEANED_COMPLETE
"Kosmos 65S3 | Strela-1 9,10,11",1965-02-21,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 65S3,Kosmos,"Baikonur Cosmodrome, Republic of Kazakhstan",41/15,Military/Reconnaissance,LEO,,Success,,,,,The Strela-1 satellites were prototype store-dump communications satellites for tactical communication.,df15c14b-c268-46df-8061-e7eb2927f21e,Launch Library 2,CLEANED_COMPLETE
Voskhod | Voskhod-3KD 1,1965-02-22,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Technology/Test,LEO,,Success,,,,,Uncrewed test flight of the Voskhod capsule with an airlock.,bd550d99-4f74-45fd-871b-44e6b07f104d,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92M | Meteor-1 2,1965-02-26,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92M,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Earth Observation,LEO,,Success,,,,,The Meteor-1 series was the first series of Soviet meteorological satellites.,dd634b33-a5a4-4fe0-811a-a1b61ef88f75,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 5,1965-03-07,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,5661eed3-6718-4e11-bfc4-92d31293d01c,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Luna-5c,1965-03-12,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Lunar Exploration,Lunar,,Failure,,,,,Ye-6 series probe designed to land on the Moon. Failed to leave Earth orbit due to a failure of the power supply in the control system.,717fc939-7045-4aea-9146-19d6df994e2c,Launch Library 2,CLEANED_COMPLETE
"Kosmos 65S3 | Strela-1 12,13,14",1965-03-15,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 65S3,Kosmos,"Baikonur Cosmodrome, Republic of Kazakhstan",41/15,Military/Reconnaissance,LEO,,Success,,,,,The Strela-1 satellites were prototype store-dump communications satellites for tactical communication.,0d5c410c-8abf-405a-8ac8-1da391523c7c,Launch Library 2,CLEANED_COMPLETE
Voskhod 2,1965-03-18,1965.0,1960s,Russia_USSR,Russia/USSR,OKB-1 (USSR),Voskhod,Voskhod,Baikonur Cosmodrome,,Human Spaceflight,LEO,5682.0,Success,Other,40.0,Liquid,0.01,Alexei Leonov - first spacewalk (EVA),,,ENRICHED
Voskhod | Voskhod 2,1965-03-18,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Human Spaceflight,LEO,,Success,,,,,"Voskhod 2 carrying Voskhod 3KD spacecraft carried two cosmonauts, Pavel Belyayev & Alexey Leonov, to orbit. The craft was equipped with an inflatable airlock in order to conduct the first ever spacewalk. Alexey Leonov became the first person to do so by performing a 12 minute spacewalk. The mission lasted 1 day, 2 hours, 2 minutes & 17 seconds completing a total of 17 orbits around Earth. The mission had many issues, for example during his spacewalk his spacesuit ballooned up to a point where hi",27a072a0-f73f-4e36-b5b7-1330c37d76b0,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 26,1965-03-25,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,bd9f955b-79c3-4927-aeb7-f9283ee98022,Launch Library 2,CLEANED_COMPLETE
